,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sha Tin,"Wai Sam House, Lung Hang Estate",4892.0,
1,Tuen Mun,"Mei Tai House, Fu Tai Estate",4893.0,
2,Tuen Mun,"High Block, Ting Hong House, On Ting Estate 4894",nan nan,
3,,4894,nan nan,
4,,,nan,
5,Tsuen Wan,"Silka Far East, Hong Kong",4895.0,
6,Wan Chai,"The Charterhouse, Causewaybay Hong Kong 4896",nan nan,
7,,4896,nan nan,
8,,,nan,
9,Sha Tin,"Sun Fong House, Sun Chui Estate",4897.0,
10,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4898.0,
11,Sha Tin,"Wai Sam House, Lung Hang Estate",4899.0,
12,Tuen Mun,"King Lai House, Shan King Estate",4901.0,
13,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4910.0,
14,Yau Tsim Mong,15 Temple Street,4912.0,
15,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4914.0,
16,Yau Tsim Mong,15 Temple Street,4918.0,
17,Sai Kung,"Block 5, Hong Sing Garden",4922.0,
18,Sham Shui Po,"Tower 5, Phase 3, Banyan Garden",4924.0,
19,Yau Tsim Mong,199 Tung Choi Street,4926.0,
20,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4927.0,
21,Kwun Tong,"Nga Lai House, Yau Lai Estate",4928.0,
22,Kwun Tong,"Nga Lai House, Yau Lai Estate",4933.0,
23,Kwun Tong,"Nga Lai House, Yau Lai Estate",4934.0,
24,Eastern,Hyatt Centric Victoria Harbour Hong Kong,4934.0,
25,Kwun Tong,"Nga Lai House, Yau Lai Estate",4935.0,
26,Sha Tin,"Wing Shing House, Fung Shing Court",4936.0,
27,Kwai Tsing,"Tower 4, Highland Park",4937.0,
28,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4938.0,
29,Yau Tsim Mong,Kwun Chung Building,4939.0,
30,Yau Tsim Mong,Metropark Hotel Mongkok,4940.0,
31,Yau Tsim Mong,15 Temple Street,4941,
32,Tuen Mun,"Hing Tai House, Tai Hing Estate",4942,
33,Kwai Tsing,"Tower 4, Highland Park",4944,
34,Kwai Tsing,"Tower 4, Highland Park",4945,
35,Tuen Mun,"King Wing House, Shan King Estate",4946,
36,Kwai Tsing,"Block 2, Lai King Disciplined Services Quarters",4947,
37,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4948,
38,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4956,
39,Sham Shui Po,"Fook Ming House, Fortune Estate",4957,
40,Tuen Mun,"King Wing House, Shan King Estate",4958,
41,Sham Shui Po,"Tower 7, Liberte",4959,
42,Sham Shui Po,"Tower 7, Liberte",4960,
43,Tuen Mun,"King Wing House, Shan King Estate",4962,
44,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4963,
45,Yau Tsim Mong,Kwun Chung Building,4964,
46,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4965,
47,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4966,
48,Kowloon City,"Phase 2, Tak Wai Mansion",4967,
49,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4968,
50,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4969,
51,Tuen Mun,"Moon Yu House, Sam Shing Estate",4970,
52,Yuen Long,"Shek Po Tsuen, Hung Shui Kiu",4971,
53,Tuen Mun,"Lok Hei House, Siu Hei Court",4972,
54,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4977,
55,Tuen Mun,"Lok Hei House, Siu Hei Court",4979,
56,Southern,L'hotel Island South,4980,
57,Tuen Mun,"Lok Hei House, Siu Hei Court",4981,
58,Sham Shui Po,"Tower 7, Liberte",4982,
59,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4983,
60,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4984,
61,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4988,
62,Kwun Tong,"Mei Tong House, Yau Tong Estate",4989,
63,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4990,
64,Yau Tsim Mong,300 Portland Street,4992,
65,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4993,
66,Tuen Mun,"Hing Fai House, Tai Hing Estate",4994,
67,Kwun Tong,"Mei Tong House, Yau Tong Estate",4995,
68,Yau Tsim Mong,300 Portland Street,4996,
69,Tai Po,"Chim Uk Village, Shuen Wan",4997,
70,Sha Tin,"Block 7, Villa Oceania",5001,
71,Tuen Mun,"Low Block, Oi Hei House, Yau Oi Estate",5002,
72,Central & Western,Wing Shing Building,5003,
73,Eastern,Ramada Hong Kong Grand View,5006,
74,Yau Tsim Mong,Ramada Hong Kong Grand,5007,
75,Tuen Mun,"Yan Tai House, Fu Tai Estate",5008,
76,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5021,
77,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5022,
78,Yau Tsim Mong,300 Portland Street,5023,
