,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,57 Pilkem Street,4757.0,
1,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4758.0,
2,Kwun Tong,"Kui Tai House, On Tai Estate",4759.0,
3,Eastern,Tai Ning House,4760.0,
4,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4761.0,
5,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4762.0,
6,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4763.0,
7,Kwun Tong,"Choi Chun House, Choi Tak Estate",4764.0,
8,Wong Tai Sin,"Mei Yan House, Mei Tung Estate",4767.0,
9,Kowloon City,"Shun Man House, Oi Man Estate",4769.0,
10,Kowloon City,Tung Hing Building,4770.0,
11,Kwun Tong,"Choi Chun House, Choi Tak Estate",4771.0,
12,Yuen Long,"Tower 5, The Parcville",4772.0,
13,Yuen Long,"Tower 5, The Parcville",4773.0,
14,Yuen Long,Tung Shing Lei,4773.0,
15,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4774",nan nan,
16,,4774,nan nan,
17,,,nan,
18,Yau Tsim Mong,The Luxe Manor,4775.0,
19,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4776",nan nan,
20,,4776,nan nan,
21,,,nan,
22,Eastern,"Block 5, Aldrich Garden",4777.0,
23,Kwai Tsing,"Shing Hing House, Kwai Shing East Estate",4778.0,
24,Kowloon City,"Block B, I-Feng Mansion",4779.0,
25,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4780.0,
26,Yuen Long,"Tower 5, The Parcville",4781.0,
27,Kwun Tong,"Block I, Amoy Gardens",4783.0,
28,Kwun Tong,"On Chung House, Shun On Estate",4784.0,
29,Kwun Tong,"Kwai Leung House,Lower Ngau Tau Kok Estate 4785",nan nan,
30,,4785,nan nan,
31,,,nan,
32,Kwai Tsing,Win Fong Heights,4786.0,
33,Tsuen Wan,"Block 6, Phase 3, Belvedere Garden",4786.0,
