,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,"Block 5, Kent Court",10850,
1,Kowloon City,"Block 5, Kent Court",10851,
2,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10852,
3,Kwai Tsing,"Tower 1, The Apex",10853,
4,Kwai Tsing,"Tower 1, The Apex",10854,
5,Yuen Long,Shek Wu Tong,10855,
6,Kwai Tsing,"Luen Yan House, Kwai Luen Estate",10856,
7,North,"Tower 5, Noble Hill",10857,
8,North,"Rome Court, Sheung Shui Town Centre",10858,
9,Kwai Tsing,"Tower 1, The Apex",10859,
10,Eastern,Caritas Lok Yi School,10863,
11,Wong Tai Sin,"Ching Yi House, Tsz Ching Estate",10864,
12,Kwun Tong,"High Block, Tsui Nam House, Tsui Ping (North) Estate",10865,
13,Yuen Long,Tai Hong Wai,10866,
14,Kwun Tong,"Block 1, Sceneway Garden",10867,
15,Kwai Tsing,"Tower 1, The Apex",10868,
16,Sham Shui Po,48 Fuk Wa Street,10869,
17,North,"Tower 5, Noble Hill",10870,
18,Eastern,Wiseman Building,10871,
19,Eastern,"Block D, Kornhill",10873,
20,Eastern,Tung Shing Court,10874,
21,Kwun Tong,"On Kin House, On Tin Estate",10876,
22,Kwun Tong,Yee On Centre,10877,
23,Kwun Tong,Yee On Centre,10878,
24,Southern,"Wah Lai House, Wah Kwai Estate",10880,
25,Tuen Mun,"Civic House, Affluence Garden",10882,
26,Sha Tin,"Heng Hoi House, Heng On Estate",10883,
27,Yuen Long,Wang Toi Shan Wing Ning Lei,10884,
28,Eastern,Caritas Lok Yi School,10886,
29,Yuen Long,"Shek Wu Tong, Pat Heung",10887,
30,Yau Tsim Mong,"Front Block, Man Yuen Building",10888,
31,Yau Tsim Mong,"Front Block, Man Yuen Building",10889,
32,Yau Tsim Mong,"Front Block, Man Yuen Building",10890,
33,Yau Tsim Mong,"Front Block, Man Yuen Building",10891,
34,Eastern,Tung Shing Court,10892,
35,Eastern,"Block D, Kornhill",10893,
36,Kowloon City,"Tower 1C, Upper East",10894,
37,Wong Tai Sin,Cambridge Building,10895,
38,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10896,
39,Kowloon City,Metropark Hotel Kowloon,10897,
40,Eastern,"Block 26, Heng Fa Chuen",10898,
41,Yau Tsim Mong,"Front Block, Man Yuen Building",10899,
42,Wong Tai Sin,"Wah Yuen House, Chuk Yuen (South) Estate",10900,
43,Kwun Tong,Lai Yue Building,10902,
44,Sha Tin,"Block 2 , Carado Garden",10904,
45,Eastern,"Block 26, Heng Fa Chuen",10905,
46,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10906,
47,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10907,
48,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10908,
49,Southern,"Wah Yin House, Wah Kwai Estate",10909,
50,Sham Shui Po,570-572 Fuk Wa Street,10910,
51,Central & Western,The Hudson,10911,
52,Eastern,"Tung Hiu House, Tung Yuk Court",10912,
53,Yuen Long,"Lin Fa Tei, Pat Heung",10913,
54,Yau Tsim Mong,315 Nathan Road,10914,
55,Tai Po,"Block I, Trackside Villas",10915,
56,Sham Shui Po,"Tower 6, Banyan Garden",10916,
57,Eastern,"Block 1, The Orchards",10917,
58,Sai Kung,"Sheung Shun House, Sheung Tak Estate",10918,
59,Eastern,"Block D, Kornhill",10919,
60,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10920,
61,Sai Kung,Holiday Inn Express Hong Kong Kowloon East,10921,
62,Sai Kung,"Tower 16, Ocean Shores",10921,
63,Yau Tsim Mong,"Tower 7, Island Harbourview",10922,
64,Eastern,Ramada Hong Kong Grand View,10923,
65,Yuen Long,"Tower 1, One Regent Place",10924,
66,Yuen Long,Wang Toi Shan Wing Ning Lei,10925,
67,Southern,"Wah Yin House, Wah Kwai Estate",10926,
68,Kowloon City,"Kin Man House, Oi Man Estate",10927,
69,Kowloon City,"Wai Man House, Oi Man Estate",10929,
70,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10931,
